"id","uuid","code","common_name_en","common_name_fr","scientific_name","abbrev","tsn","aphia_id","strap_code","image","description_image","shrimp","invertebrate","created_at","updated_at","created_by_id","last_modified_by_id","is_invalid"
777,"91159723102d45ea9f885a981170516c",777,Thorny tinselfish,Pallissade à épines plates,Grammicolepis brachiusculus,,,127420,,"777.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:38.186",,,0
784,"055377b0210f4b4ca2f24e0b318e409e",784,Black scabbardfish,Aphanope charbon,Aphanopus carbo,,,127085,,"784.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:38.578",,,0
795,b8cb9324a6c94654b758aa65fb12ad2b,795,Bean's bigscale,Poisson-heaume à nez carré,Scopelogadus beanii,,,127278,,"795.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:39.221",,,0
803,da7e51c80cc442afaacfc52d6b6b3fe9,803,Cobia,Cobia,Rachycentron canadum,,,127006,,species_images_by_aphia_id/127006/127006_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:12.034512",,,0
805,"5320c2ed534343bfa1aabaed44126baf",805,Tonguefish unidentified,Poisson-plat non-spécifié,Symphurus sp.,,,126113,,"805.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:39.855",,,0
806,"2770f223b1a94bca9d5c74a41bbf9e49",806,Flying gurnard,Grondin volant,Dactylopterus volitans,,,127232,,species_images_by_aphia_id/127232/127232_photo.jpg,species_images_by_aphia_id/127232/127232_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:06.723145",,,0
811,"070ebd7317d34a1cb7a301c344aea035",811,Lanternfishes unidentified (Myctophiformes (order)),Poisson lanterne non-spécifié (Myctophiformes (ordre)),Myctophiformes (o.),,,10309,,"811.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:40.215",,,0
814,"36ea0ad5064a45a6bd2ec49a3161c957",814,Deep-sea lizardfish,Bathysaurus ferox,Bathysaurus ferox,,,126369,,"814.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:40.448",,,0
816,f05fdf4a9b694ff4969122ffa30838c3,816,Spottedfin tonguefish,Sole a nageoires tachetées,Symphurus diomedeanus,,,159358,,"816.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:40.548",,,0
819,e5ef295ced1e4715994aee76a58ccf25,819,Loosejaw unidentified,Drague non-spécifié,Malacosteinae (f.),,,154693,,"819.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:40.714",,,0
830,a515f2b4b4864b30a6d8bb9a5cd7e2aa,830,Wahoo,Thazard-noir,Acanthocybium solandri,,,127014,,species_images_by_aphia_id/127014/127014_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:40.609132",,,0
844,"2bca8714af6b4bb3a27c53f0a6fd425d",844,Pancake batfish,Chauve-souris épineuse,Halieutichthys aculeatus,,,159190,,"844.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:42.386",,,0
845,"2661d651b0ef4a13b1ff2b367e76fe0f",845,Doubleline eelpout,Lycode a deux lignes,Lycodes eudipleurostictus,,,127104,,"845.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:42.451",,,0
846,b0d2f7e1fc8f4a25aca8973a8a610209,846,Blackfin tuna,Thon a nageoires noires,Thunnus atlanticus,,,159343,,species_images_by_aphia_id/159343/159343_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:30.397513",,,0
862,ec6d9e7e862049edba127076c98412f5,862,Digitate cusk eel,Abadèche doigts,Dicrolene introniger,,,275895,,"862.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:43.593",,,0
863,e25b5070f71d4aef8555e929573e7a8b,863,Roughscale wirewing,Cran-tactile losange,Bathypterois quadrifilis,,,158862,,"863.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:43.643",,,0
865,cb98ea520a064fa19a30d8d2f6d28e02,865,Bald halosaur,Halosaure chauve,Aldrovandia phalacra,,,126638,,"865.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:43.76",,,0
866,"5b46041b327b4772a7ad31ce858bfe45",866,Spotted tinselfish,Palisade,Xenolepidichthys dalgleishi,,,159432,,"866.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:43.81",,,0
868,acebbb3fdecd4a31b4d12749e9c4c6c1,868,Lowfin snailfish,Limace ardente,Paraliparis calidus,,,159529,,"868.jpg",species_images_by_aphia_id/159529/159529_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:47.421721",,,0
879,"6bd9ac0a5906423b9ab89b8037735c3f",879,Red grouper,Mérou negre,Epinephelus morio,,,159354,,species_images_by_aphia_id/159354/159354_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:31.809164",,,0
880,"9e2e2e8095de426dbc6ce310bd803995",880,Atlantic hookear sculpin,Hameçon atlantique,Artediellus atlanticus,,,127193,,"880.jpg",species_images_by_aphia_id/127193/127193_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:18.440741",,,0
883,"7bebb23b0fe44304ad025f147b554b4f",883,Spark anglemouth,Gonostome étincelé,Sigmops bathyphilus,,,398363,,"883.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:44.84",,,0
909,"9cff61e724d44771b157abd81b241ddb",909,Snaketooth fish unidentified,Avaleurs non-spécifié,Chiasmodon sp.,,,125956,,"909.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:46.3",,,0
924,"4c6ef2f6520b4647b6d9933f07d5a164",924,Scotian snailfish,Limace acadienne,Careproctus ranula,,,159523,,"924.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:47.185",,,0
947,"7c72e8e3b926415085ee176e81d7d4d8",947,Iceland catshark,Holbiche atlantique,Apristurus laurussonii,,,105807,,"947.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:48.585",,,0
963,b87ca0e946884c04bc8ce7a6072cc936,963,Madeiran smooth-head,Rouleina maderensis,Rouleina maderensis,,,126710,,"963.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:49.471",,,0
967,e9641b31a2db411f93e8c1427a0ba9f3,967,Rosette skate,Raie rosette,Leucoraja garmani,,,158552,,"967.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:49.863",,,0
983,"0f2852085efe4efe9d8807242fbf0b8c",983,Cat shark unidentified,Roussettes non-spécifié,Apristurus sp.,,,105727,,"983.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:50.916",,,0
991,ee8fddc3ac08408f98a0cfd1cee62efc,991,Scaleless black dragonfish,Bathophilus digitatus,Bathophilus digitatus,,,127330,,"991.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:51.491",,,0
992,"1d4684614f6f4c34b41e85b1c84db26d",992,Ridgehead,Melamphaes simus,Melamphaes simus,,,127269,,"992.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:51.593",,,0
993,df6399784cca4535a823520c538a6ad9,993,Dysalotus alcocki,Dysalotus alcocki,Dysalotus alcocki,,,159665,,"993.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:51.643",,,0
994,da170a388f34476d850963b547dd5c14,994,Trachurus unidentified,Trachurus non-spécifié,Trachurus sp.,,,125946,,"994.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:51.767",,,0
995,"542607541cd247699d763cd0b1a93954",995,Pomfret unidentified,Castagnole non-spécifié,Bramidae (f.),,,125520,,"995.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:51.818",,,0
996,"75268fa8c0324d5ba5adc48d950d6596",996,Nightmare dreamer,Rêveur cauchemar,Oneirodes epithales,,,159206,,"996.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:51.893",,,0
1006,"13bff680ab2546c38b57ea0bdb410aec",1006,Orange roughy,Hoplostète orange,Hoplostethus atlanticus,,,126402,,"1006.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:52.519",,,0
1028,ac6ad964bf354be1b5016ef46d6473a0,1028,Abyssal halosaur,Aldrovandia unidentified,Halosauropsis macrochir,,,126639,,"1028.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:53.82",,,0
1030,a7cea8029e8b444ab8c94ca1a8d29084,1030,Gilbert's halosaurid fish,Aldrovandia affinis,Aldrovandia affinis,,,126637,,"1030.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:53.92",,,0
1064,"700316791fbf466c911be194405a3a22",1064,Grenadier unidentified,Grenadier non-spécifié,Coryphaenoides sp.,,,125748,,"1064.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:55.882",,,0
1088,e40e9edc66b541c3bf5e736e13dc1a1b,1088,Ophidion unidentified,Ophidion non-spécifié,Ophidion sp.,,,125863,,"1088.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:57.217",,,0
1191,b3c292c5999b418d80f67c5605fa8fc9,1191,Skate unidentified,Raie non-spécifié,Leucoraja sp.,,,105763,,"1191.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:58.06",,,0
1215,a29e205e9d6c4fadadf46de8f90f0366,1215,Eggs - Mueller's pearlside,Oeufs - Margerite perlée,Maurolicus muelleri eggs,,,,,"1215.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:59.448",,,0
1264,"2fb153d891644f478bb2137a1416b4b4",1264,Ghost catshark,Holbiche fantome,Apristurus manis,,,105808,,"1264.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:02.126",,,0
1279,"4802d1fc32494abdaf53d6194be5a3e9",1279,Sea Star (T. mirabilis),Étoile de mer (T. mirabilis),Tremaster mirabilis,,,124002,,"1279.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:02.96",,,0
1282,"53da0413c614493b9fe7aeda231df0f5",1282,Zebra Shrimp,Bouc (L. microceros),Lebbeus microceros,,,158362,8095,"1282.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:20:58.232096",,46,0
1283,"6a1d79f119274808823eae5adafeab1f",1283,Robustosergia robusta,Robustosergia robusta,Robustosergia robusta,,,1056517,,"1283.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:03.228",,,0
1284,f51b17eaec1c4bdd93e2f574d3b56908,1284,Crenella unidentified,Crenella non-spécifié,Crenella sp.,,,138216,,"1284.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:03.278",,,0
1285,a104eeb8c8a74b6b9a197cc76542a847,1285,Corophium unidentified,Corophium non-spécifié,Corophium sp.,,,101489,,"1285.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:03.357",,,0
1288,d1bd904db5c544d2861bc69f9561181e,1288,Propebela nobilis,Propebela nobilis,Propebela nobilis,,,160450,,"1288.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:03.562",,,0
1701,beef3351ce064286bdb590562f0da58d,1701,Marine invertebrate unidentified,Invertébrés marine non-spécifié,Marine invertebrata (ns),,,,,"1701.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:05.089",,,0
1800,e26dba9fc7ba4c82b518fdf099a1adbb,1800,Protochordata unidentified,Protochordata non-spécifié,Protochordata sp.,,,,,"1800.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:05.241",,,0
1810,"54546e6310a34c1dafc2b974fa82b6f6",1810,Tunicate unidentified,Truniqué sessile non-spécifié,Tunicata (s.p.),,,146420,,"1810.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:05.299",,,0
1815,"7aa6959d6e214046829a6125d488361c",1815,Molgulidae unidentified,Molgulidae non-spécifié,Molgulidae (f.),,,103448,,"1815.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:05.391",,,0
1821,dfffab0a28024e0eaca8d8829f1b0a58,1821,Sea Squirt unidentified (Ascidia sp.),Ascidie non-spécifié (Ascidia sp.),Ascidia sp.,,,103483,,"1821.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:05.524",,,0
1822,"41e82cb069a04cfda3c37f5b9fb87de6",1822,Dendrodoa unidentified,Dendrodoa non-spécifié,Dendrodoa sp.,,,103531,,"1822.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:05.574",,,0
1823,a283f2df81a74f7eb6efcf3e7768a59f,1823,Sea potato,Patate de mer,Boltenia sp.,,,103514,,"1823.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:05.649",,,0
1826,"75ba196c76204fefa39a9b7d086d237c",1826,Sea grapes,Ascidie,Molgula manhattensis,,,103788,,"1826.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:05.808",,,0
1827,e6e432cfb57c402c9172f587d8299f65,1827,Sea peach,Pêche de mer,Halocynthia pyriformis,,,103828,,"1827.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:05.857",,,0
1845,"6683032c27934ada93302ed44d912373",1845,Pelagic tunicate unidentified,Tunicier pélagique non-spécifié,Thaliacea (c.),,,22626,,"1845.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:06.16",,,0
1900,adc62ca79b3647dfb9a66297045978fc,1900,Bryozoan unidentified (Bryozoa),Bryozoaire non-spécifié (Bryozoa),Bryozoa (p.),,,146142,,"1900.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:06.231",,,0
1901,"0a4abbaf108349ba9b75022181f1e9c0",1901,Leafy bryozoan,Flustre bryozoaires,Flustra foliacea,,,111367,,"1901.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:06.293",,,0
1910,e16d1c5576f347e580d9ceb2b0e41328,1910,Entoprocta unidentified,Entoprocta non-spécifié,Entoprocta (p.),,,1271,,"1910.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:06.368",,,0
1930,"4e03df755c8b43fcae4050dccdff039d",1930,Lampshell unidentified,Brachiopode non-spécifié,Brachiopoda (p.),,,1803,,"1930.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:06.468",,,0
1932,"94d9e14746284a77be6dc01e45fcf2d0",1932,Lamp shell unidentified,Térébratule non-spécifié,Terebratulina sp.,,,104040,,"1932.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:06.568",,,0
2000,fe38ec6dd76f468c9470d078d2287e29,2000,Crustacean unidentified,Crustacé non-spécifié,Crustacea (s.p.),,,1066,,"2000.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:06.668",,,0
2100,"1cd82fef3eea497a91e7d5e4c0fbef20",2100,Decapod unidentified,Décapode non-spécifié,Decapoda (o.),,,1130,,species_images_by_aphia_id/1130/1130_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:19.576111",,,0
2200,"40290ef986fb4cf0a6b584e036fe4f86",2200,Pandalid shrimp unidentified ,Crevette pandalide non-spécifié,Pandalidae (f.),,,106789,,"2200.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:07.011",,,0
2210,ea867e9b8f064d9c8b080cc41a9be32b,2210,Pandalid Shrimp (Pandalus sp.),Crevette (Pandalus sp.),Pandalus sp.,,,107044,8110,"2210.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:21:39.488745",,46,0
2211,"249afc26aeec421fa6d1e4a61532a96e",2211,Northern shrimp,Crevette nordique,Pandalus borealis,,,107649,8111,species_images_by_aphia_id/107649/107649_photo.jpg,"",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:23:33.28603",,46,0
2212,"31b2e6a0c86e40bf88b215b058f18bf7",2212,"Striped Pink Shrimp, Aesop Shrimp",Crevette ésope,Pandalus montagui,,,107651,8112,species_images_by_aphia_id/107651/107651_photo.jpg,"",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:24:01.624228",,46,0
2213,"7274fcc32cbf4043a480348393883ea9",2213,Similar shrimp,Crevette (A. propinqvus),Atlantopandalus propinqvus,,,158351,8113,"2213.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:24:40.571178",,46,0
2214,"0a120f9d714f48bc925fb39b246f8f17",2214,Bristled longbeak shrimp,Crevette - Dichelopandalus leptocerus,Dichelopandalus leptocerus,,,158356,,"2214.jpg","",1,0,"2020-08-13 14:04:48.376","2022-01-04 15:28:50.119",,46,0
2219,"886313287d4a48f6a068e22af0692f34",2219,Glass shrimp unidentified,Crevette Pasiphaidés non-spécifié,Pasiphaeidae (f.),,,106790,,"2219.jpg","",1,0,"2020-08-13 14:04:48.376","2021-12-22 02:53:15.474",,46,0
2220,eb1537a59fe841ad97980209eb49261a,2220,Crimson pasiphaeid,Sivade (P. tarda),Pasiphaea tarda,,,107678,8056,"2220.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:25:13.323507",,46,0
2221,a041bed49c9a4ce186147f7505772d9f,2221,Pink glass shrimp,Sivade rose (Crevette blanche),Pasiphaea multidentata,,,107676,8057,"2221.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:25:43.437224",,46,0
2222,e60a02b97b044d449dd537e91374a673,2222,Parapasiphae sulcatifrons,Parapasiphae sulcatifrons,Parapasiphae sulcatifrons,,,107673,,"2222.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:07.987",,,0
2223,"9a7184ad6d9a4d6f8c03797f4d9f0202",2223,Arctic red shrimp,Gamba arctique,Eusergestes arcticus,,,515738,8057,"2223.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:26:08.070635",,46,0
2300,e3ecfd2ba01447ecb16a1bfe2c7596ae,2300,Hippolytidae unidentified,Hippolytidae non-spécifié,Hippolytidae (f.),,,106777,,"2300.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:08.379",,,0
2310,c065536dcbf849ae8716c02eb2d8b680,2310,Blade Shrimp unidentified (Spirontocaris sp.),Bouc (Spirontocaris sp.),Spirontocaris sp.,,,106994,8084,"2310.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:26:34.241756",,46,0
2312,"472501ffd0f248eb86c07e9bdc807b7b",2312,"Polar Lebbeid, Polar Shrimp",Bouc (L. polaris),Lebbeus polaris,,,107521,8093,"2312.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:26:58.033026",,46,0
2313,"13e038be52014839a7d86731bbfffb5a",2313,Friendly Blade Shrimp,Bouc épineux (S. lilljeborgii),Spirontocaris liljeborgii,,,107531,8087,"2313.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:27:22.201792",,46,0
2315,"8691645ba161452aa1f311c8d2d653df",2315,Punctate bladed shrimp,Bouc (S. phippsii),Spirontocaris phippsii,,,107532,8086,"2315.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:27:51.055138",,46,0
2316,e5def33efbd84a0386afc1da94563897,2316,"Parrot Shrimp, Parrot Bladed Shrimp",Bouc perroquet (S. spinus),Spirontocaris spinus,,,107533,8085,"2316.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:28:17.93811",,46,0
2317,de51c171fa264ee1b969a904eeca26fd,2317,Doll eualid,Bouc,Eualus pusiolus,,,107507,,"2317.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:09.323",,,0
2319,c94c5fd176504ae29f61bd473c3ffd66,2319,Spiny lebbeid,Bouc (L. groenlandicus),Lebbeus groenlandicus,,,107520,8092,"2319.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:28:48.702245",,46,0
2330,"5eb71df4e0b34810969703b285688b43",2330,Eualus unidentified,Bouc (Eualus sp.),Eualus sp.,,,106986,8074,"2330.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:29:36.265821",,46,0
2331,ee9aae669b054ea7bfa00e5585ed4a37,2331,Greenland shrimp,Bouc du Groenland (E. macilentus),Eualus macilentus,,,158359,8077,"2331.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:30:01.874162",,46,0
2332,f55cc8d94e4e49b98f626f183715117f,2332,Arctic eualid,Bouc Arctique (E. fabricii),Eualus fabricii,,,158357,8075,"2332.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:30:24.717114",,46,0
2333,f19dde7ac5e84fe5b50cdb43cb2ff79d,2333,"Circumpolar Eualid, Circumpolar Shrimp",Bouc (E.gaimardii),Eualus gaimardii,,,107504,8079,"2333.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:30:50.715631",,46,0
2400,"4d6ed134ea194a198adebd9428fbfd8b",2400,Crangonid shrimp unidentified,Crevette crangonidée crevette non-spécifié,Crangonidae (f.),,,106782,,"2400.jpg","",1,0,"2020-08-13 14:04:48.376","2022-01-04 15:18:59.176",,46,0
2410,a39c716ac26a45cca77add4d45304f85,2410,Argis unidentified,Argis non-spécifié,Argis sp.,,,107006,,"2410.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:11.435",,,0
2411,"6dc53f7924fd4bf58acacd28d728a53f",2411,Arctic argid,Crevette verte,Argis dentata,,,107550,8138,"2411.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:31:28.250483",,46,0
2413,"2ea94358e7da4c59858567ca78a5db86",2413,Sclerocrangon shrimp unidentified,Crevette Sclerocrangon non-spécifié,Sclerocrangon sp.,,,107013,,"2413.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:11.735",,,0
2414,ff630d96bc234a048d30fa9ba5dee5a9,2414,Sculptured shrimp,Crevette de roche (ciselée),Sclerocrangon boreas,,,107568,8119,"2414.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:31:54.602757",,46,0
2415,b848c7a91de94f8b9ebb86ee4ce2686d,2415,Norwegian shrimp,Crevette (P. norvegicus),Pontophilus norvegicus,,,107563,8135,"2415.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:32:18.799173",,46,0
2416,b0b1649203df4cb98b88afb4c0e203e0,2416,Crangon shrimp unidentified,Crangon crevette non-spécifié,Crangon sp.,,,107007,,"2416.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:12.044",,,0
2417,c184ad6b92d045a8a80c17a44235221c,2417,Sevenspine bay shrimp,Crevette grise,Crangon septemspinosa,,,158355,,"2417.jpg","",1,0,"2020-08-13 14:04:48.376","2022-01-04 14:46:47.679",,46,0
2419,"4132c60450664d40ba8752e37dbc01db",2419,Sars shrimp,Crevette (S. sarsii),Sabinea sarsii,,,107566,8129,"2419.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:32:47.620093",,46,0
2420,"6dda346ec4d7429ba62eb3ef0365f95d",2420,Shrimp unidentified (Sabinea sp.),Crevette (Sabinea sp.),Sabinea sp.,,,107012,,"2420.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-05 12:37:00.972398",,46,0
2421,"0c5c83799754476cb3876d00f5c7fa26",2421,Sevenline shrimp,Crevette (S. septemcarinata),Sabinea septemcarinata,,,107567,8128,"2421.jpg","",1,0,"2020-08-13 14:04:48.376","2022-08-03 14:33:20.13281",,46,0
2450,c5ec86e7595a4120ae9556acd1d7c0e4,2450,Penaeid shrimp unidentified,Crevette Penaeidae non-spécifié,Penaeidae (f.),,,106727,,"2450.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:12.537",,,0
2509,"97f8840803404913b08429bedfb330de",2509,Rock Crab unidentified,Crabe tourteau non-spécifié,Cancridae (f.),,,106749,,"2509.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:13.33",,,0
2510,"35fdff3ce1ef44b9ac1453ec21043c88",2510,Brachiuran crab unidentified,Brachiuran crab non-spécifié,Brachyura (i.o.),,,106673,,"2510.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:13.413",,,0
2511,cdfcf0a9f00142b3b1d46864a26ff297,2511,Jonah crab,Crabe tourteau boreal,Cancer borealis,,,158056,,species_images_by_aphia_id/158056/158056_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:36.075594",,,0
2512,"1acf1c6157a34d62bad44499a1b0f184",2512,Blue crab,Crabe bleu,Callinectes sapidus,,,107379,,"2512.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:13.664",,,0
2513,"4574f6e8f64f4392b7a5acb3d572fa19",2513,"Atlantic Rock Crab, Common Rock Crab",Crabe commun,Cancer irroratus,,,158057,,species_images_by_aphia_id/158057/158057_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:38.397111",,39,0
2514,"8b10476d887844608d0bc7ec5e802025",2514,Horseshoe crab,Limule,Limulus polyphemus,,,150514,,"2514.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:33:13.764",,,0
